"City","Date","schoolhols","school.hols"
"29930","Brisbane",2014-03-30,"0","0"
"29931","Canberra",2014-03-30,"0","0"
"29932","Darwin",2014-03-30,"0","0"
"29933","Hobart",2014-03-30,"0","0"
"29934","Melbourne",2014-03-30,"0","0"
"29935","Perth",2014-03-30,"0","0"
"29936","Sydney",2014-03-30,"0","0"
"29937","Adelaide",2014-03-31,"0","0"
"29938","Brisbane",2014-03-31,"0","0"
"29939","Canberra",2014-03-31,"0","0"
"29940","Darwin",2014-03-31,"0","0"
"29941","Hobart",2014-03-31,"0","0"
"29942","Melbourne",2014-03-31,"0","0"
"29943","Perth",2014-03-31,"0","0"
"29944","Sydney",2014-03-31,"0","0"
"29945","Adelaide",2014-04-01,"0","0"
"29946","Brisbane",2014-04-01,"0","0"
"29947","Canberra",2014-04-01,"0","0"
"29948","Darwin",2014-04-01,"0","0"
"29949","Hobart",2014-04-01,"0","0"
"29950","Melbourne",2014-04-01,"0","0"
"29951","Perth",2014-04-01,"0","0"
"29952","Sydney",2014-04-01,"0","0"
"29953","Adelaide",2014-04-02,"0","0"
"29954","Brisbane",2014-04-02,"0","0"
"29955","Canberra",2014-04-02,"0","0"
"29956","Darwin",2014-04-02,"0","0"
"29957","Hobart",2014-04-02,"0","0"
"29958","Melbourne",2014-04-02,"0","0"
"29959","Perth",2014-04-02,"0","0"
"29960","Sydney",2014-04-02,"0","0"
"29961","Adelaide",2014-04-03,"0","0"
"29962","Brisbane",2014-04-03,"0","0"
"29963","Canberra",2014-04-03,"0","0"
"29964","Darwin",2014-04-03,"0","0"
"29965","Hobart",2014-04-03,"0","0"
"29966","Melbourne",2014-04-03,"0","0"
"29967","Perth",2014-04-03,"0","0"
"29968","Sydney",2014-04-03,"0","0"
"29969","Adelaide",2014-04-04,"0","0"
"29970","Brisbane",2014-04-04,"0","0"
"29971","Canberra",2014-04-04,"0","0"
"29972","Darwin",2014-04-04,"0","0"
"29973","Hobart",2014-04-04,"0","0"
"29974","Melbourne",2014-04-04,"0","0"
"29975","Perth",2014-04-04,"0","0"
"29976","Sydney",2014-04-04,"0","0"
"29977","Adelaide",2014-04-05,"0","0"
"29978","Brisbane",2014-04-05,"1","1"
"29979","Canberra",2014-04-05,"0","0"
"29980","Darwin",2014-04-05,"1","1"
"29981","Hobart",2014-04-05,"0","0"
"29982","Melbourne",2014-04-05,"1","1"
"29983","Perth",2014-04-05,"0","0"
"29984","Sydney",2014-04-05,"0","0"
"29985","Adelaide",2014-04-06,"0","0"
"29986","Brisbane",2014-04-06,"1","1"
"29987","Canberra",2014-04-06,"0","0"
"29988","Darwin",2014-04-06,"1","1"
"29989","Hobart",2014-04-06,"0","0"
"29990","Melbourne",2014-04-06,"1","1"
"29991","Perth",2014-04-06,"0","0"
"29992","Sydney",2014-04-06,"0","0"
"29993","Adelaide",2014-04-07,"0","0"
"29994","Brisbane",2014-04-07,"1","1"
"29995","Canberra",2014-04-07,"0","0"
"29996","Darwin",2014-04-07,"1","1"
"29997","Hobart",2014-04-07,"0","0"
"29998","Melbourne",2014-04-07,"1","1"
"29999","Perth",2014-04-07,"0","0"
"30000","Sydney",2014-04-07,"0","0"
"30001","Adelaide",2014-04-08,"0","0"
"30002","Brisbane",2014-04-08,"1","1"
"30003","Canberra",2014-04-08,"0","0"
"30004","Darwin",2014-04-08,"1","1"
"30005","Hobart",2014-04-08,"0","0"
"30006","Melbourne",2014-04-08,"1","1"
"30007","Perth",2014-04-08,"0","0"
"30008","Sydney",2014-04-08,"0","0"
"30009","Adelaide",2014-04-09,"0","0"
"30010","Brisbane",2014-04-09,"1","1"
"30011","Canberra",2014-04-09,"0","0"
"30012","Darwin",2014-04-09,"1","1"
"30013","Hobart",2014-04-09,"0","0"
"30014","Melbourne",2014-04-09,"1","1"
"30015","Perth",2014-04-09,"0","0"
"30016","Sydney",2014-04-09,"0","0"
"30017","Adelaide",2014-04-10,"0","0"
"30018","Brisbane",2014-04-10,"1","1"
"30019","Canberra",2014-04-10,"0","0"
"30020","Darwin",2014-04-10,"1","1"
"30021","Hobart",2014-04-10,"0","0"
"30022","Melbourne",2014-04-10,"1","1"
"30023","Perth",2014-04-10,"0","0"
"30024","Sydney",2014-04-10,"0","0"
"30025","Adelaide",2014-04-11,"0","0"
"30026","Brisbane",2014-04-11,"1","1"
"30027","Canberra",2014-04-11,"0","0"
"30028","Darwin",2014-04-11,"1","1"
"30029","Hobart",2014-04-11,"0","0"
"30030","Melbourne",2014-04-11,"1","1"
"30031","Perth",2014-04-11,"0","0"
"30032","Sydney",2014-04-11,"0","0"
"30033","Adelaide",2014-04-12,"1","1"
"30034","Brisbane",2014-04-12,"1","1"
"30035","Canberra",2014-04-12,"1","1"
"30036","Darwin",2014-04-12,"1","1"
"30037","Hobart",2014-04-12,"0","0"
"30038","Melbourne",2014-04-12,"1","1"
"30039","Perth",2014-04-12,"1","1"
"30040","Sydney",2014-04-12,"1","1"
"30041","Adelaide",2014-04-13,"1","1"
"30042","Brisbane",2014-04-13,"1","1"
"30043","Canberra",2014-04-13,"1","1"
"30044","Darwin",2014-04-13,"1","1"
"30045","Hobart",2014-04-13,"0","0"
"30046","Melbourne",2014-04-13,"1","1"
"30047","Perth",2014-04-13,"1","1"
"30048","Sydney",2014-04-13,"1","1"
"30049","Adelaide",2014-04-14,"1","1"
"30050","Brisbane",2014-04-14,"1","1"
"30051","Canberra",2014-04-14,"1","1"
"30052","Darwin",2014-04-14,"0","0"
"30053","Hobart",2014-04-14,"0","0"
"30054","Melbourne",2014-04-14,"1","1"
"30055","Perth",2014-04-14,"1","1"
"30056","Sydney",2014-04-14,"1","1"
"30057","Adelaide",2014-04-15,"1","1"
"30058","Brisbane",2014-04-15,"1","1"
"30059","Canberra",2014-04-15,"1","1"
"30060","Darwin",2014-04-15,"0","0"
"30061","Hobart",2014-04-15,"0","0"
"30062","Melbourne",2014-04-15,"1","1"
"30063","Perth",2014-04-15,"1","1"
"30064","Sydney",2014-04-15,"1","1"
"30065","Adelaide",2014-04-16,"1","1"
"30066","Brisbane",2014-04-16,"1","1"
"30067","Canberra",2014-04-16,"1","1"
"30068","Darwin",2014-04-16,"0","0"
"30069","Hobart",2014-04-16,"0","0"
"30070","Melbourne",2014-04-16,"1","1"
"30071","Perth",2014-04-16,"1","1"
"30072","Sydney",2014-04-16,"1","1"
"30073","Adelaide",2014-04-17,"1","1"
"30074","Brisbane",2014-04-17,"1","1"
"30075","Canberra",2014-04-17,"1","1"
"30076","Darwin",2014-04-17,"0","0"
"30077","Hobart",2014-04-17,"0","0"
"30078","Melbourne",2014-04-17,"1","1"
"30079","Perth",2014-04-17,"1","1"
"30080","Sydney",2014-04-17,"1","1"
"30081","Adelaide",2014-04-18,"1","1"
"30082","Brisbane",2014-04-18,"1","1"
"30083","Canberra",2014-04-18,"1","1"
"30084","Darwin",2014-04-18,"0","0"
"30085","Hobart",2014-04-18,"1","1"
"30086","Melbourne",2014-04-18,"1","1"
"30087","Perth",2014-04-18,"1","1"
"30088","Sydney",2014-04-18,"1","1"
"30089","Adelaide",2014-04-19,"1","1"
"30090","Brisbane",2014-04-19,"1","1"
"30091","Canberra",2014-04-19,"1","1"
"30092","Darwin",2014-04-19,"0","0"
"30093","Hobart",2014-04-19,"1","1"
"30094","Melbourne",2014-04-19,"1","1"
"30095","Perth",2014-04-19,"1","1"
"30096","Sydney",2014-04-19,"1","1"
"30097","Adelaide",2014-04-20,"1","1"
"30098","Brisbane",2014-04-20,"1","1"
"30099","Canberra",2014-04-20,"1","1"
"30100","Darwin",2014-04-20,"0","0"
"30101","Hobart",2014-04-20,"1","1"
"30102","Melbourne",2014-04-20,"1","1"
"30103","Perth",2014-04-20,"1","1"
"30104","Sydney",2014-04-20,"1","1"
"30105","Adelaide",2014-04-21,"1","1"
"30106","Brisbane",2014-04-21,"1","1"
"30107","Canberra",2014-04-21,"1","1"
"30108","Darwin",2014-04-21,"0","0"
"30109","Hobart",2014-04-21,"1","1"
"30110","Melbourne",2014-04-21,"1","1"
"30111","Perth",2014-04-21,"1","1"
"30112","Sydney",2014-04-21,"1","1"
"30113","Adelaide",2014-04-22,"1","1"
"30114","Brisbane",2014-04-22,"0","0"
"30115","Canberra",2014-04-22,"1","1"
"30116","Darwin",2014-04-22,"0","0"
"30117","Hobart",2014-04-22,"1","1"
"30118","Melbourne",2014-04-22,"0","0"
"30119","Perth",2014-04-22,"1","1"
"30120","Sydney",2014-04-22,"1","1"
"30121","Adelaide",2014-04-23,"1","1"
"30122","Brisbane",2014-04-23,"0","0"
"30123","Canberra",2014-04-23,"1","1"
"30124","Darwin",2014-04-23,"0","0"
"30125","Hobart",2014-04-23,"1","1"
"30126","Melbourne",2014-04-23,"0","0"
"30127","Perth",2014-04-23,"1","1"
"30128","Sydney",2014-04-23,"1","1"
"30129","Adelaide",2014-04-24,"1","1"
"30130","Brisbane",2014-04-24,"0","0"
"30131","Canberra",2014-04-24,"1","1"
"30132","Darwin",2014-04-24,"0","0"
"30133","Hobart",2014-04-24,"1","1"
"30134","Melbourne",2014-04-24,"0","0"
"30135","Perth",2014-04-24,"1","1"
"30136","Sydney",2014-04-24,"1","1"
"30137","Adelaide",2014-04-25,"1","1"
"30138","Brisbane",2014-04-25,"0","0"
"30139","Canberra",2014-04-25,"1","1"
"30140","Darwin",2014-04-25,"0","0"
"30141","Hobart",2014-04-25,"1","1"
"30142","Melbourne",2014-04-25,"0","0"
"30143","Perth",2014-04-25,"1","1"
"30144","Sydney",2014-04-25,"1","1"
"30145","Adelaide",2014-04-26,"1","1"
"30146","Brisbane",2014-04-26,"0","0"
"30147","Canberra",2014-04-26,"1","1"
"30148","Darwin",2014-04-26,"0","0"
"30149","Hobart",2014-04-26,"1","1"
"30150","Melbourne",2014-04-26,"0","0"
"30151","Perth",2014-04-26,"1","1"
"30152","Sydney",2014-04-26,"1","1"
"30153","Adelaide",2014-04-27,"1","1"
"30154","Brisbane",2014-04-27,"0","0"
"30155","Canberra",2014-04-27,"1","1"
"30156","Darwin",2014-04-27,"0","0"
"30157","Hobart",2014-04-27,"1","1"
"30158","Melbourne",2014-04-27,"0","0"
"30159","Perth",2014-04-27,"1","1"
"30160","Sydney",2014-04-27,"1","1"
"30161","Adelaide",2014-04-28,"0","0"
"30162","Brisbane",2014-04-28,"0","0"
"30163","Canberra",2014-04-28,"0","0"
"30164","Darwin",2014-04-28,"0","0"
"30165","Hobart",2014-04-28,"1","1"
"30166","Melbourne",2014-04-28,"0","0"
"30167","Perth",2014-04-28,"0","0"
"30168","Sydney",2014-04-28,"0","0"
"30169","Adelaide",2014-04-29,"0","0"
"30170","Brisbane",2014-04-29,"0","0"
"30171","Canberra",2014-04-29,"0","0"
"30172","Darwin",2014-04-29,"0","0"
"30173","Hobart",2014-04-29,"1","1"
"30174","Melbourne",2014-04-29,"0","0"
"30175","Perth",2014-04-29,"0","0"
"30176","Sydney",2014-04-29,"0","0"
"30177","Adelaide",2014-04-30,"0","0"
"30178","Brisbane",2014-04-30,"0","0"
"30179","Canberra",2014-04-30,"0","0"
"30180","Darwin",2014-04-30,"0","0"
"30181","Hobart",2014-04-30,"1","1"
"30182","Melbourne",2014-04-30,"0","0"
"30183","Perth",2014-04-30,"0","0"
"30184","Sydney",2014-04-30,"0","0"
"30185","Adelaide",2014-05-01,"0","0"
"30186","Brisbane",2014-05-01,"0","0"
"30187","Canberra",2014-05-01,"0","0"
"30188","Darwin",2014-05-01,"0","0"
"30189","Hobart",2014-05-01,"1","1"
"30190","Melbourne",2014-05-01,"0","0"
"30191","Perth",2014-05-01,"0","0"
"30192","Sydney",2014-05-01,"0","0"
"30193","Adelaide",2014-05-02,"0","0"
"30194","Brisbane",2014-05-02,"0","0"
"30195","Canberra",2014-05-02,"0","0"
"30196","Darwin",2014-05-02,"0","0"
"30197","Hobart",2014-05-02,"1","1"
"30198","Melbourne",2014-05-02,"0","0"
"30199","Perth",2014-05-02,"0","0"
"30200","Sydney",2014-05-02,"0","0"
"30201","Adelaide",2014-05-03,"0","0"
"30202","Brisbane",2014-05-03,"0","0"
"30203","Canberra",2014-05-03,"0","0"
"30204","Darwin",2014-05-03,"0","0"
"30205","Hobart",2014-05-03,"1","1"
"30206","Melbourne",2014-05-03,"0","0"
"30207","Perth",2014-05-03,"0","0"
"30208","Sydney",2014-05-03,"0","0"
"30209","Adelaide",2014-05-04,"0","0"
"30210","Brisbane",2014-05-04,"0","0"
"30211","Canberra",2014-05-04,"0","0"
"30212","Darwin",2014-05-04,"0","0"
"30213","Hobart",2014-05-04,"1","1"
"30214","Melbourne",2014-05-04,"0","0"
"30215","Perth",2014-05-04,"0","0"
"30216","Sydney",2014-05-04,"0","0"
"30217","Adelaide",2014-05-05,"0","0"
"30218","Brisbane",2014-05-05,"0","0"
"30219","Canberra",2014-05-05,"0","0"
"30220","Darwin",2014-05-05,"0","0"
"30221","Hobart",2014-05-05,"0","0"
"30222","Melbourne",2014-05-05,"0","0"
"30223","Perth",2014-05-05,"0","0"
"30224","Sydney",2014-05-05,"0","0"
"30225","Adelaide",2014-05-06,"0","0"
"30226","Brisbane",2014-05-06,"0","0"
"30227","Canberra",2014-05-06,"0","0"
"30228","Darwin",2014-05-06,"0","0"
"30229","Hobart",2014-05-06,"0","0"
"30230","Melbourne",2014-05-06,"0","0"
"30231","Perth",2014-05-06,"0","0"
"30232","Sydney",2014-05-06,"0","0"
"30233","Adelaide",2014-05-07,"0","0"
"30234","Brisbane",2014-05-07,"0","0"
"30235","Canberra",2014-05-07,"0","0"
"30236","Darwin",2014-05-07,"0","0"
"30237","Hobart",2014-05-07,"0","0"
"30238","Melbourne",2014-05-07,"0","0"
"30239","Perth",2014-05-07,"0","0"
"30240","Sydney",2014-05-07,"0","0"
"30241","Adelaide",2014-05-08,"0","0"
"30242","Brisbane",2014-05-08,"0","0"
"30243","Canberra",2014-05-08,"0","0"
"30244","Darwin",2014-05-08,"0","0"
"30245","Hobart",2014-05-08,"0","0"
"30246","Melbourne",2014-05-08,"0","0"
"30247","Perth",2014-05-08,"0","0"
"30248","Sydney",2014-05-08,"0","0"
"30249","Adelaide",2014-05-09,"0","0"
"30250","Brisbane",2014-05-09,"0","0"
"30251","Canberra",2014-05-09,"0","0"
"30252","Darwin",2014-05-09,"0","0"
"30253","Hobart",2014-05-09,"0","0"
"30254","Melbourne",2014-05-09,"0","0"
"30255","Perth",2014-05-09,"0","0"
"30256","Sydney",2014-05-09,"0","0"
"30257","Adelaide",2014-05-10,"0","0"
"30258","Brisbane",2014-05-10,"0","0"
"30259","Canberra",2014-05-10,"0","0"
"30260","Darwin",2014-05-10,"0","0"
"30261","Hobart",2014-05-10,"0","0"
"30262","Melbourne",2014-05-10,"0","0"
"30263","Perth",2014-05-10,"0","0"
"30264","Sydney",2014-05-10,"0","0"
"30265","Adelaide",2014-05-11,"0","0"
"30266","Brisbane",2014-05-11,"0","0"
"30267","Canberra",2014-05-11,"0","0"
"30268","Darwin",2014-05-11,"0","0"
"30269","Hobart",2014-05-11,"0","0"
"30270","Melbourne",2014-05-11,"0","0"
"30271","Perth",2014-05-11,"0","0"
"30272","Sydney",2014-05-11,"0","0"
"30273","Adelaide",2014-05-12,"0","0"
"30274","Brisbane",2014-05-12,"0","0"
"30275","Canberra",2014-05-12,"0","0"
"30276","Darwin",2014-05-12,"0","0"
"30277","Hobart",2014-05-12,"0","0"
"30278","Melbourne",2014-05-12,"0","0"
"30279","Perth",2014-05-12,"0","0"
"30280","Sydney",2014-05-12,"0","0"
"30281","Adelaide",2014-05-13,"0","0"
"30282","Brisbane",2014-05-13,"0","0"
"30283","Canberra",2014-05-13,"0","0"
"30284","Darwin",2014-05-13,"0","0"
"30285","Hobart",2014-05-13,"0","0"
"30286","Melbourne",2014-05-13,"0","0"
"30287","Perth",2014-05-13,"0","0"
"30288","Sydney",2014-05-13,"0","0"
"30289","Adelaide",2014-05-14,"0","0"
"30290","Brisbane",2014-05-14,"0","0"
"30291","Canberra",2014-05-14,"0","0"
"30292","Darwin",2014-05-14,"0","0"
"30293","Hobart",2014-05-14,"0","0"
"30294","Melbourne",2014-05-14,"0","0"
"30295","Perth",2014-05-14,"0","0"
"30296","Sydney",2014-05-14,"0","0"
"30297","Adelaide",2014-05-15,"0","0"
"30298","Brisbane",2014-05-15,"0","0"
"30299","Canberra",2014-05-15,"0","0"
"30300","Darwin",2014-05-15,"0","0"
"30301","Hobart",2014-05-15,"0","0"
"30302","Melbourne",2014-05-15,"0","0"
"30303","Perth",2014-05-15,"0","0"
"30304","Sydney",2014-05-15,"0","0"
"30305","Adelaide",2014-05-16,"0","0"
"30306","Brisbane",2014-05-16,"0","0"
"30307","Canberra",2014-05-16,"0","0"
"30308","Darwin",2014-05-16,"0","0"
"30309","Hobart",2014-05-16,"0","0"
"30310","Melbourne",2014-05-16,"0","0"
"30311","Perth",2014-05-16,"0","0"
"30312","Sydney",2014-05-16,"0","0"
"30313","Adelaide",2014-05-17,"0","0"
"30314","Brisbane",2014-05-17,"0","0"
"30315","Canberra",2014-05-17,"0","0"
"30316","Darwin",2014-05-17,"0","0"
"30317","Hobart",2014-05-17,"0","0"
"30318","Melbourne",2014-05-17,"0","0"
"30319","Perth",2014-05-17,"0","0"
"30320","Sydney",2014-05-17,"0","0"
"30321","Adelaide",2014-05-18,"0","0"
"30322","Brisbane",2014-05-18,"0","0"
"30323","Canberra",2014-05-18,"0","0"
"30324","Darwin",2014-05-18,"0","0"
"30325","Hobart",2014-05-18,"0","0"
"30326","Melbourne",2014-05-18,"0","0"
"30327","Perth",2014-05-18,"0","0"
"30328","Sydney",2014-05-18,"0","0"
"30329","Adelaide",2014-05-19,"0","0"
"30330","Brisbane",2014-05-19,"0","0"
"30331","Canberra",2014-05-19,"0","0"
"30332","Darwin",2014-05-19,"0","0"
"30333","Hobart",2014-05-19,"0","0"
"30334","Melbourne",2014-05-19,"0","0"
"30335","Perth",2014-05-19,"0","0"
"30336","Sydney",2014-05-19,"0","0"
"30337","Adelaide",2014-05-20,"0","0"
"30338","Brisbane",2014-05-20,"0","0"
"30339","Canberra",2014-05-20,"0","0"
"30340","Darwin",2014-05-20,"0","0"
"30341","Hobart",2014-05-20,"0","0"
"30342","Melbourne",2014-05-20,"0","0"
"30343","Perth",2014-05-20,"0","0"
"30344","Sydney",2014-05-20,"0","0"
"30345","Adelaide",2014-05-21,"0","0"
"30346","Brisbane",2014-05-21,"0","0"
"30347","Canberra",2014-05-21,"0","0"
"30348","Darwin",2014-05-21,"0","0"
"30349","Hobart",2014-05-21,"0","0"
"30350","Melbourne",2014-05-21,"0","0"
"30351","Perth",2014-05-21,"0","0"
"30352","Sydney",2014-05-21,"0","0"
"30353","Adelaide",2014-05-22,"0","0"
"30354","Brisbane",2014-05-22,"0","0"
"30355","Canberra",2014-05-22,"0","0"
"30356","Darwin",2014-05-22,"0","0"
"30357","Hobart",2014-05-22,"0","0"
"30358","Melbourne",2014-05-22,"0","0"
"30359","Perth",2014-05-22,"0","0"
"30360","Sydney",2014-05-22,"0","0"
"30361","Adelaide",2014-05-23,"0","0"
"30362","Brisbane",2014-05-23,"0","0"
"30363","Canberra",2014-05-23,"0","0"
"30364","Darwin",2014-05-23,"0","0"
"30365","Hobart",2014-05-23,"0","0"
"30366","Melbourne",2014-05-23,"0","0"
"30367","Perth",2014-05-23,"0","0"
"30368","Sydney",2014-05-23,"0","0"
"30369","Adelaide",2014-05-24,"0","0"
"30370","Brisbane",2014-05-24,"0","0"
"30371","Canberra",2014-05-24,"0","0"
"30372","Darwin",2014-05-24,"0","0"
"30373","Hobart",2014-05-24,"0","0"
"30374","Melbourne",2014-05-24,"0","0"
"30375","Perth",2014-05-24,"0","0"
"30376","Sydney",2014-05-24,"0","0"
"30377","Adelaide",2014-05-25,"0","0"
"30378","Brisbane",2014-05-25,"0","0"
"30379","Canberra",2014-05-25,"0","0"
"30380","Darwin",2014-05-25,"0","0"
"30381","Hobart",2014-05-25,"0","0"
"30382","Melbourne",2014-05-25,"0","0"
"30383","Perth",2014-05-25,"0","0"
"30384","Sydney",2014-05-25,"0","0"
"30385","Adelaide",2014-05-26,"0","0"
"30386","Brisbane",2014-05-26,"0","0"
"30387","Canberra",2014-05-26,"0","0"
"30388","Darwin",2014-05-26,"0","0"
"30389","Hobart",2014-05-26,"0","0"
"30390","Melbourne",2014-05-26,"0","0"
"30391","Perth",2014-05-26,"0","0"
"30392","Sydney",2014-05-26,"0","0"
"30393","Adelaide",2014-05-27,"0","0"
"30394","Brisbane",2014-05-27,"0","0"
"30395","Canberra",2014-05-27,"0","0"
"30396","Darwin",2014-05-27,"0","0"
"30397","Hobart",2014-05-27,"0","0"
"30398","Melbourne",2014-05-27,"0","0"
"30399","Perth",2014-05-27,"0","0"
"30400","Sydney",2014-05-27,"0","0"
"30401","Adelaide",2014-05-28,"0","0"
"30402","Brisbane",2014-05-28,"0","0"
"30403","Canberra",2014-05-28,"0","0"
"30404","Darwin",2014-05-28,"0","0"
"30405","Hobart",2014-05-28,"0","0"
"30406","Melbourne",2014-05-28,"0","0"
"30407","Perth",2014-05-28,"0","0"
"30408","Sydney",2014-05-28,"0","0"
"30409","Adelaide",2014-05-29,"0","0"
"30410","Brisbane",2014-05-29,"0","0"
"30411","Canberra",2014-05-29,"0","0"
"30412","Darwin",2014-05-29,"0","0"
"30413","Hobart",2014-05-29,"0","0"
"30414","Melbourne",2014-05-29,"0","0"
"30415","Perth",2014-05-29,"0","0"
"30416","Sydney",2014-05-29,"0","0"
"30417","Adelaide",2014-05-30,"0","0"
"30418","Brisbane",2014-05-30,"0","0"
"30419","Canberra",2014-05-30,"0","0"
"30420","Darwin",2014-05-30,"0","0"
"30421","Hobart",2014-05-30,"0","0"
"30422","Melbourne",2014-05-30,"0","0"
"30423","Perth",2014-05-30,"0","0"
"30424","Sydney",2014-05-30,"0","0"
"30425","Adelaide",2014-05-31,"0","0"
"30426","Brisbane",2014-05-31,"0","0"
"30427","Canberra",2014-05-31,"0","0"
"30428","Darwin",2014-05-31,"0","0"
"30429","Hobart",2014-05-31,"0","0"
"30430","Melbourne",2014-05-31,"0","0"
"30431","Perth",2014-05-31,"0","0"
"30432","Sydney",2014-05-31,"0","0"
"30433","Adelaide",2014-06-01,"0","0"
"30434","Brisbane",2014-06-01,"0","0"
"30435","Canberra",2014-06-01,"0","0"
"30436","Darwin",2014-06-01,"0","0"
"30437","Hobart",2014-06-01,"0","0"
"30438","Melbourne",2014-06-01,"0","0"
"30439","Perth",2014-06-01,"0","0"
"30440","Sydney",2014-06-01,"0","0"
"30441","Adelaide",2014-06-02,"0","0"
"30442","Brisbane",2014-06-02,"0","0"
"30443","Canberra",2014-06-02,"0","0"
"30444","Darwin",2014-06-02,"0","0"
"30445","Hobart",2014-06-02,"0","0"
"30446","Melbourne",2014-06-02,"0","0"
"30447","Perth",2014-06-02,"0","0"
"30448","Sydney",2014-06-02,"0","0"
"30449","Adelaide",2014-06-03,"0","0"
"30450","Brisbane",2014-06-03,"0","0"
"30451","Canberra",2014-06-03,"0","0"
"30452","Darwin",2014-06-03,"0","0"
"30453","Hobart",2014-06-03,"0","0"
"30454","Melbourne",2014-06-03,"0","0"
"30455","Perth",2014-06-03,"0","0"
"30456","Sydney",2014-06-03,"0","0"
"30457","Adelaide",2014-06-04,"0","0"
"30458","Brisbane",2014-06-04,"0","0"
"30459","Canberra",2014-06-04,"0","0"
"30460","Darwin",2014-06-04,"0","0"
"30461","Hobart",2014-06-04,"0","0"
"30462","Melbourne",2014-06-04,"0","0"
"30463","Perth",2014-06-04,"0","0"
"30464","Sydney",2014-06-04,"0","0"
"30465","Adelaide",2014-06-05,"0","0"
"30466","Brisbane",2014-06-05,"0","0"
"30467","Canberra",2014-06-05,"0","0"
"30468","Darwin",2014-06-05,"0","0"
"30469","Hobart",2014-06-05,"0","0"
"30470","Melbourne",2014-06-05,"0","0"
"30471","Perth",2014-06-05,"0","0"
"30472","Sydney",2014-06-05,"0","0"
"30473","Adelaide",2014-06-06,"0","0"
"30474","Brisbane",2014-06-06,"0","0"
"30475","Canberra",2014-06-06,"0","0"
"30476","Darwin",2014-06-06,"0","0"
"30477","Hobart",2014-06-06,"0","0"
"30478","Melbourne",2014-06-06,"0","0"
"30479","Perth",2014-06-06,"0","0"
"30480","Sydney",2014-06-06,"0","0"
"30481","Adelaide",2014-06-07,"0","0"
"30482","Brisbane",2014-06-07,"0","0"
"30483","Canberra",2014-06-07,"0","0"
"30484","Darwin",2014-06-07,"0","0"
"30485","Hobart",2014-06-07,"0","0"
"30486","Melbourne",2014-06-07,"0","0"
"30487","Perth",2014-06-07,"0","0"
"30488","Sydney",2014-06-07,"0","0"
"30489","Adelaide",2014-06-08,"0","0"
"30490","Brisbane",2014-06-08,"0","0"
"30491","Canberra",2014-06-08,"0","0"
"30492","Darwin",2014-06-08,"0","0"
"30493","Hobart",2014-06-08,"0","0"
"30494","Melbourne",2014-06-08,"0","0"
"30495","Perth",2014-06-08,"0","0"
"30496","Sydney",2014-06-08,"0","0"
"30497","Adelaide",2014-06-09,"0","0"
"30498","Brisbane",2014-06-09,"0","0"
"30499","Canberra",2014-06-09,"0","0"
"30500","Darwin",2014-06-09,"0","0"
"30501","Hobart",2014-06-09,"0","0"
"30502","Melbourne",2014-06-09,"0","0"
"30503","Perth",2014-06-09,"0","0"
"30504","Sydney",2014-06-09,"0","0"
"30505","Adelaide",2014-06-10,"0","0"
"30506","Brisbane",2014-06-10,"0","0"
"30507","Canberra",2014-06-10,"0","0"
"30508","Darwin",2014-06-10,"0","0"
"30509","Hobart",2014-06-10,"0","0"
"30510","Melbourne",2014-06-10,"0","0"
"30511","Perth",2014-06-10,"0","0"
"30512","Sydney",2014-06-10,"0","0"
"30513","Adelaide",2014-06-11,"0","0"
"30514","Brisbane",2014-06-11,"0","0"
"30515","Canberra",2014-06-11,"0","0"
"30516","Darwin",2014-06-11,"0","0"
"30517","Hobart",2014-06-11,"0","0"
"30518","Melbourne",2014-06-11,"0","0"
